name;line_id;station_id;Geo Shape;type;num_docks_available;is_installed;date_installed;price;price_navigo;web;project_owner;zdcld;zdcname;insee_code;municipality;x_long;y_lat;Geo Point;Column 45
ABLON;RER C;203;"{""coordinates"": [2.418386334, 48.72519841], ""type"": ""Point""}";abri;12;true;2020;;NC;NC;Département - Val-de-Marne;69554;Ablon;94001;Ablon-sur-Seine;2.418386334;48.72519841;48.72519841, 2.418386334;
ARGENTEUIL;TRAIN J;67;"{""coordinates"": [2.256876771, 48.94751081], ""type"": ""Point""}";consigne;78;true;2017;20 €;20 €;http://www.argenteuil-veligo.fr/;Argenteuil;65063;Argenteuil;95018;Argenteuil;2.256876771;48.94751081;48.94751081, 2.256876771;
AULNAY-SOUS-BOIS;RER B,TRAIN K,TRAM 4;68;"{""coordinates"": [2.495622461, 48.93142362], ""type"": ""Point""}";consigne;72;true;2021;0 €;0 €;https://www.aulnay-sous-bois.fr/ma-ville/transports-circulation-stationnement/velo/;Aulnay-sous-Bois;72646;Aulnay-sous-Bois;93005;Aulnay-sous-Bois;2.495622461;48.93142362;48.93142362, 2.495622461;
BALLANCOURT;RER D;1110;"{""coordinates"": [2.371405, 48.531953], ""type"": ""Point""}";abri;15;true;2024;;0 €;NC;SNCF;59825;Ballancourt;91045;Ballancourt-sur-Essonne;2.371405;48.531953;48.531953, 2.371405;
BALLANCOURT;RER D;1111;"{""coordinates"": [2.371405, 48.531953], ""type"": ""Point""}";consigne;15;true;2024;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;59825;Ballancourt;91045;Ballancourt-sur-Essonne;2.371405;48.531953;48.531953, 2.371405;
BECON-LES-BRUYERES;TRAIN L;490;"{""coordinates"": [2.2691, 48.9059], ""type"": ""Point""}";consigne;40;true;2019;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;72124;Bécon les Bruyères;92026;Courbevoie;2.2691;48.9059;48.9059, 2.2691;
BERAULT;METRO 1;71;"{""coordinates"": [2.427872534, 48.8454863], ""type"": ""Point""}";abri;10;true;2023;;NC;NC;RATP;71650;Bérault;94067;Saint-Mandé;2.427872534;48.8454863;48.8454863, 2.427872534;
BERAULT;METRO 1;612;"{""coordinates"": [2.4277526, 48.8456112], ""type"": ""Point""}";abri;12;true;2023;;NC;NC;RATP;71650;Bérault;94080;Vincennes;2.4277526;48.8456112;48.8456112, 2.4277526;
BESSANCOURT;TRAIN H;284;"{""coordinates"": [2.210246507, 49.03531127], ""type"": ""Point""}";abri;20;true;2019;;NC;NC;CA - Val Parisis;66672;Bessancourt;95060;Bessancourt;2.210246507;49.03531127;49.03531127, 2.210246507;
BESSANCOURT;TRAIN H;283;"{""coordinates"": [2.210246507, 49.03531127], ""type"": ""Point""}";consigne;28;true;2020;30 €;0 €;https://velo.valparisis.fr/;CA - Val Parisis;66672;Bessancourt;95060;Bessancourt;2.210246507;49.03531127;49.03531127, 2.210246507;
BOIS-LE-ROI;TRAIN R;631;"{""coordinates"": [2.691317, 48.475701], ""type"": ""Point""}";abri;72;true;2024;;NC;NC;SNCF;61727;Bois-le-Roi;77037;Bois-le-Roi;2.691317;48.475701;48.475701, 2.691317;
BOUFFEMONT - MOISSELLES;TRAIN H;1132;"{""coordinates"": [2.32249, 49.04524], ""type"": ""Point""}";abri;20;true;2024;;NC;NC;SNCF;66795;Bouffémont - Moisselles;95091;Bouffémont;2.32249;49.04524;49.04524, 2.32249;
BOURG-LA-REINE;RER B;565;"{""coordinates"": [2.313081, 48.780494], ""type"": ""Point""}";abri;84;true;2022;;NC;NC;EPT - Vallée Sud Grand Paris;70033;Bourg-la-Reine;92014;Bourg-la-Reine;2.313081;48.780494;48.780494, 2.313081;
BRY-SUR-MARNE;RER A;154;"{""coordinates"": [2.526140615, 48.84441298], ""type"": ""Point""}";abri;28;true;2023;;NC;NC;RATP;73166;Bry-sur-Marne;94015;Bry-sur-Marne;2.526140615;48.84441298;48.84441298, 2.526140615;
BUNO-GIRONVILLE;RER D;923;"{""coordinates"": [2.387014, 48.36996], ""type"": ""Point""}";abri;20;true;2024;;NC;NC;SNCF;59447;Buno - Gironville;91121;Buno-Bonnevaux;2.387014;48.36996;48.36996, 2.387014;
CESSON;RER D;82;"{""coordinates"": [2.593682903, 48.56540068], ""type"": ""Point""}";consigne;40;true;2015;30 €;0 €;https://idf-mobilites.fr/senart-parking-velos;IDFM;62176;Cesson;77067;Cesson;2.593682903;48.56540068;48.56540068, 2.593682903;
BUSSY-SAINT-GEORGES;RER A;132;"{""coordinates"": [2.709275, 48.836697], ""type"": ""Point""}";consigne;80;true;2022;30 €;0 €;https://portail.cykleo.fr/park_marne_et_gondoire;CA - Marne et Gondoire;68105;Bussy-Saint-Georges;77058;Bussy-Saint-Georges;2.709275;48.836697;48.836697, 2.709275;
CAMP DES LOGES;TRAM 13;1036;"{""coordinates"": [2.081901, 48.914121], ""type"": ""Point""}";abri;8;true - non labellisé non financé;2022;;NC;NC;IDFM;480927;Camp des Loges;78551;Saint-Germain-en-Laye;2.081901;48.914121;48.914121, 2.081901;
CERGY SAINT-CHRISTOPHE;RER A,TRAIN L;81;"{""coordinates"": [2.034608622, 49.0494605], ""type"": ""Point""}";abri;20;true;2017;;NC;NC;CA - Cergy Pontoise;66858;Cergy Saint-Christophe;95127;Cergy;2.034608622;49.0494605;49.0494605, 2.034608622;
CHATILLON-MONTROUGE;METRO 13,TRAM 6;310;"{""coordinates"": [2.30094691, 48.81040435], ""type"": ""Point""}";consigne;56;true;2023;30 €;0 €;https://abris-velos.valleesud.fr/accueil;EPT - Vallée Sud Grand Paris;461505;Châtillon-Montrouge;92020;Châtillon;2.30094691;48.81040435;48.81040435, 2.30094691;
CHELLES - GOURNAY;RER E,TRAIN P;5;"{""coordinates"": [2.582345375, 48.87386397], ""type"": ""Point""}";consigne;152;true;2012;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;68407;Chelles - Gournay;77108;Chelles;2.582345375;48.87386397;48.87386397, 2.582345375;
CHOISY-LE-ROI;RER C;88;"{""coordinates"": [2.410636732, 48.76439274], ""type"": ""Point""}";abri;30;true;2017;;NC;NC;Département - Val-de-Marne;69852;Choisy-le-Roi;94022;Choisy-le-Roi;2.410636732;48.76439274;48.76439274, 2.410636732;
CHOISY-LE-ROI;RER C;89;"{""coordinates"": [2.410125848, 48.76385192], ""type"": ""Point""}";abri;24;true;2017;;NC;NC;Département - Val-de-Marne;69852;Choisy-le-Roi;94022;Choisy-le-Roi;2.410125848;48.76385192;48.76385192, 2.410125848;
CHOISY-LE-ROI;RER C;91;"{""coordinates"": [2.411447, 48.765014], ""type"": ""Point""}";abri;24;true;2017;;NC;NC;Département - Val-de-Marne;69852;Choisy-le-Roi;94022;Choisy-le-Roi;2.411447;48.765014;48.765014, 2.411447;
CLICHY-SOUS-BOIS - MAIRIE;TRAM 4;1004;"{""coordinates"": [2.546524, 48.90744], ""type"": ""Point""}";abri;24;true - non labellisé;2021;;NC;NC;IDFM;477288;Clichy-sous-Bois - Mairie;93014;Clichy-sous-Bois;2.546524;48.90744;48.90744, 2.546524;
COLOMBES;TRAIN J;93;"{""coordinates"": [2.2591, 48.9244], ""type"": ""Point""}";consigne;96;true;2016;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;72244;Colombes;92025;Colombes;2.2591;48.9244;48.9244, 2.2591;
CONFLANS-FIN-D'OISE;RER A,TRAIN J,TRAIN L;224;"{""coordinates"": [2.074881782, 48.992], ""type"": ""Point""}";abri;20;true;2019;;NC;NC;SNCF;73605;Conflans Fin d'Oise;78172;Conflans-Sainte-Honorine;2.074881782;48.992;48.992, 2.074881782;
CONFLANS-FIN-D'OISE;RER A,TRAIN J,TRAIN L;223;"{""coordinates"": [2.074707718, 48.992], ""type"": ""Point""}";consigne;20;true;2019;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;73605;Conflans Fin d'Oise;78172;Conflans-Sainte-Honorine;2.074707718;48.992;48.992, 2.074707718;
CONFLANS-SAINTE-HONORINE;TRAIN J;587;"{""coordinates"": [2.0994, 48.9975], ""type"": ""Point""}";consigne;20;true;2019;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;66095;Conflans Sainte-Honorine;78172;Conflans-Sainte-Honorine;2.0994;48.9975;48.9975, 2.0994;
COTEAUX-BEAUCLAIR;METRO 11;1039;"{""coordinates"": [2.4672941, 48.8822902], ""type"": ""Point""}";abri;46;true;2024;;NC;NC;RATP;99999007;Coteaux-Beauclair;93064;Rosny-sous-Bois;2.4672941;48.8822902;48.8822902, 2.4672941;
CRETEIL-POINTE DU LAC;METRO 8;493;"{""coordinates"": [2.463528, 48.768806], ""type"": ""Point""}";abri;20;true;2020;;NC;NC;Département - Val-de-Marne;69884;Pointe du Lac;94028;Créteil;2.463528;48.768806;48.768806, 2.463528;
CRETEIL-UNIVERSITE;METRO 8;1043;"{""coordinates"": [2.451164, 48.790526], ""type"": ""Point""}";abri;12;true;2020;;NC;NC;RATP;70172;Créteil - Université;94028;Créteil;2.451164;48.790526;48.790526, 2.451164;
DAMMARTIN - JUILLY - SAINT-MARD;TRAIN K;1053;"{""coordinates"": [2.69958, 49.032266], ""type"": ""Point""}";consigne;28;true;2024;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;69254;Dammartin - Juilly - Saint-Mard;77153;Dammartin-en-Goële;2.69958;49.032266;49.032266, 2.69958;
DUGNY LA COURNEUVE;TRAM 11;186;"{""coordinates"": [2.4117, 48.944], ""type"": ""Point""}";consigne;40;true;2020;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;426093;Dugny - La Courneuve;93027;La Courneuve;2.4117;48.944;48.944, 2.4117;
EMERAINVILLE-PONTAULT-COMBAULT;RER E;95;"{""coordinates"": [2.6182, 48.8059], ""type"": ""Point""}";consigne;40;true;2016;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;67897;Émerainville - Pontault-Combault;77373;Pontault-Combault;2.6182;48.8059;48.8059, 2.6182;
EPINAY-SUR-ORGE;RER C,TRAM 12;645;"{""coordinates"": [2.3309, 48.6693], ""type"": ""Point""}";consigne;16;true;2020;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;60915;Épinay-sur-Orge;91216;Épinay-sur-Orge;2.3309;48.6693;48.6693, 2.3309;
EPINAY-VILLETANEUSE;TRAIN H,TRAM 11;10;"{""coordinates"": [2.3292, 48.9577], ""type"": ""Point""}";consigne;38;true;2012;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;65227;Épinay - Villetaneuse;93031;Épinay-sur-Seine;2.3292;48.9577;48.9577, 2.3292;
ÉTAMPES;RER C;61;"{""coordinates"": [2.1591, 48.4365], ""type"": ""Point""}";consigne;40;true;2016;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;478855;Étampes;91223;Étampes;2.1591;48.4365;48.4365, 2.1591;
ÉTAMPES;RER C;881;"{""coordinates"": [2.160151, 48.43792], ""type"": ""Point""}";abri;8;true;2023;;NC;NC;SNCF;478855;Étampes;91223;Étampes;2.160151;48.43792;48.43792, 2.160151;
ETRECHY;RER C;1090;"{""coordinates"": [2.194198, 48.493698], ""type"": ""Point""}";abri;8;true;2024;;NC;NC;SNCF;59678;Étréchy;91226;Étréchy;2.194198;48.493698;48.493698, 2.194198;
LIEUSAINT-MOISSY;RER D,TZEN 1;1190;"{""coordinates"": [2.568340957, 48.62804591], ""type"": ""Point""}";abri;40;true;2024;;NC;https://idf-mobilites.fr/senart-parking-velos;IDFM;62412;Lieusaint - Moissy;77251;Lieusaint;2.568340957;48.62804591;48.62804591, 2.568340957;
FONTAINEBLEAU-AVON;TRAIN R;12;"{""coordinates"": [2.726054565, 48.41581733], ""type"": ""Point""}";consigne;112;true;2014;30 €;30 €;https://www.pays-fontainebleau.fr/le-velo/;CA - Pays de Fontainebleau;61579;Fontainebleau - Avon;77014;Avon;2.726054565;48.41581733;48.41581733, 2.726054565;
FONTENAY-SOUS-BOIS;RER A;737;"{""coordinates"": [2.464565323, 48.84367075], ""type"": ""Point""}";abri;68;true;2016;;NC;NC;RATP;71630;Fontenay-sous-Bois;94033;Fontenay-sous-Bois;2.464565323;48.84367075;48.84367075, 2.464565323;
FONTENAY-SOUS-BOIS;RER A;14;"{""coordinates"": [2.462842504, 48.84392453], ""type"": ""Point""}";abri;20;true;2015;;NC;NC;RATP;71630;Fontenay-sous-Bois;94033;Fontenay-sous-Bois;2.462842504;48.84392453;48.84392453, 2.462842504;
GARANCIERES-LA QUEUE;TRAIN N;887;"{""coordinates"": [1.765056736, 48.81040251], ""type"": ""Point""}";consigne;30;true;2024;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;64025;Garancières - La Queue;78265;Garancières;1.765056736;48.81040251;48.81040251, 1.765056736;
GRETZ-ARMAINVILLIERS;RER E;1058;"{""coordinates"": [2.728362, 48.745792], ""type"": ""Point""}";abri;20;true;2023;;NC;NC;SNCF;67658;Gretz-Armainvilliers;77215;Gretz-Armainvilliers;2.728362;48.745792;48.745792, 2.728362;
GRIGNY-CENTRE;RER D,TZEN 4;18;"{""coordinates"": [2.3955, 48.6532], ""type"": ""Point""}";consigne;40;true;2016;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;60797;Grigny Centre;91286;Grigny;2.3955;48.6532;48.6532, 2.3955;
ISSY-VAL-DE-SEINE;RER C,TRAM 2;598;"{""coordinates"": [2.264, 48.8297], ""type"": ""Point""}";consigne;20;true;2022;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;71016;Issy Val de Seine;92040;Issy-les-Moulineaux;2.264;48.8297;48.8297, 2.264;
JOINVILLE-LE-PONT;RER A;160;"{""coordinates"": [2.464133558, 48.82005643], ""type"": ""Point""}";abri;28;true;2017;;NC;NC;RATP;70640;Joinville-le-Pont;94042;Joinville-le-Pont;2.464133558;48.82005643;48.82005643, 2.464133558;
JOUY-EN-JOSAS;RER C,TRAIN V;956;"{""coordinates"": [2.163266, 48.764917], ""type"": ""Point""}";abri;20;true;2024;;NC;NC;SNCF;63523;Jouy-en-Josas;78322;Jouy-en-Josas;2.163266;48.764917;48.764917, 2.163266;
LA PLAINE-STADE DE FRANCE;RER B;103;"{""coordinates"": [2.362, 48.9182], ""type"": ""Point""}";consigne;40;true;2017;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;72211;La Plaine Stade de France;93066;Saint-Denis;2.362;48.9182;48.9182, 2.362;
LAPLACE;RER B;727;"{""coordinates"": [2.33287503, 48.80781789], ""type"": ""Point""}";abri;10;true;2023;;NC;NC;RATP;70427;Laplace;94003;Arcueil;2.33287503;48.80781789;48.80781789, 2.33287503;
COTEAUX DE L'ORGE;TRAM 12;617;"{""coordinates"": [2.362052, 48.6653], ""type"": ""Point""}";abri;20;true;2024;;NC;NC;IDFM;99999021;COTEAUX DE L'ORGE;91434;Morsang-sur-Orge;2.362052;48.6653;48.6653, 2.362052;
JUVISY;RER C,RER D;627;"{""coordinates"": [2.383452, 48.688879], ""type"": ""Point""}";consigne;64;true;2021;30 €;0 €;https://idf-mobilites.fr/coeures-parking-velos;IDFM;478505;Juvisy;91326;Juvisy-sur-Orge;2.383452;48.688879;48.688879, 2.383452;
LE RAINCY - VILLEMOMBLE - MONTFERMEIL;RER E;605;"{""coordinates"": [2.511468, 48.8894], ""type"": ""Point""}";abri;20;true;2022;;NC;NC;SNCF;73297;Le Raincy - Villemomble - Montfermeil;93062;Le Raincy;2.511468;48.8894;48.8894, 2.511468;
LEON BLUM;TRAM 4;371;"{""coordinates"": [2.531666, 48.908672], ""type"": ""Point""}";abri;12;true - non labellisé;2021;;NC;NC;IDFM;73362;Léon Blum;93046;Livry-Gargan;2.531666;48.908672;48.908672, 2.531666;
LES AGNETTES;METRO 13;572;"{""coordinates"": [2.28603, 48.92302], ""type"": ""Point""}";abri;22;true;2023;;NC;NC;RATP;72240;Les Agnettes;92004;Asnières-sur-Seine;2.28603;48.92302;48.92302, 2.28603;
LES SAULES;RER C,TRAM 9;900;"{""coordinates"": [2.41828, 48.745705], ""type"": ""Point""}";consigne;20;true;2023;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;69662;Les Saules;94054;Orly;2.41828;48.745705;48.745705, 2.41828;
LES SAULES;RER C,TRAM 9;901;"{""coordinates"": [2.418148, 48.745739], ""type"": ""Point""}";abri;20;true;2023;;NC;NC;SNCF;69662;Les Saules;94054;Orly;2.418148;48.745739;48.745739, 2.418148;
L'ETANG LES SABLONS;TRAM 13;1027;"{""coordinates"": [2.068700798, 48.87234972], ""type"": ""Point""}";abri;12;true;2022;;NC;NC;IDFM;480950;L'Etang - Les Sablons;78224;L'Étang-la-Ville;2.068700798;48.87234972;48.87234972, 2.068700798;
L'HAY LES ROSES;METRO 14;1086;"{""coordinates"": [2.353626604, 48.77595049], ""type"": ""Point""}";abri;20;true;2024;;NC;NC;RATP;69974;Chevilly 3 Communes;94038;L'Haÿ-les-Roses;2.353626604;48.77595049;48.77595049, 2.353626604;
LISIERE-PEREIRE;TRAM 13;1032;"{""coordinates"": [2.072092, 48.902754], ""type"": ""Point""}";abri;36;true - non labellisé non financé;2022;;NC;NC;;64622;Lisière Pereire;78551;Saint-Germain-en-Laye;2.072092;48.902754;48.902754, 2.072092;
L'ISLE-ADAM-PARMAIN;TRAIN H;382;"{""coordinates"": [2.2097, 49.1147], ""type"": ""Point""}";consigne;12;true;2019;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;67172;L'Isle-Adam - Parmain;95480;Parmain;2.2097;49.1147;49.1147, 2.2097;
LONGJUMEAU;TRAM 12;1387;"{""coordinates"": [2.294608, 48.701938], ""type"": ""Point""}";abri;10;true;2024;;NC;NC;SNCF;62977;Longjumeau;91345;Longjumeau;2.294608;48.701938;48.701938, 2.294608;
LONGJUMEAU;TRAM 12;891;"{""coordinates"": [2.294408, 48.702255], ""type"": ""Point""}";consigne;32;true;2024;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;62977;Longjumeau;91345;Longjumeau;2.294408;48.702255;48.702255, 2.294408;
LONGJUMEAU;TRAM 12;894;"{""coordinates"": [2.294507, 48.702338], ""type"": ""Point""}";abri;20;true;2024;;NC;NC;SNCF;62977;Longjumeau;91345;Longjumeau;2.294507;48.702338;48.702338, 2.294507;
MAISONS-ALFORT-ALFORTVILLE;RER D;1201;"{""coordinates"": [2.42606, 48.802364], ""type"": ""Point""}";abri;40;true;2024;;NC;NC;SNCF;73625;Maisons-Alfort - Alfortville;#N/A;;2.42606;48.802364;48.802364, 2.42606;
MAISONS-ALFORT-LES JUILLIOTTES;METRO 8;116;"{""coordinates"": [2.444561728, 48.80401213], ""type"": ""Point""}";abri;12;true;2017;;NC;NC;RATP;70358;Maisons-Alfort - Les Juilliottes;94046;Maisons-Alfort;2.444561728;48.80401213;48.80401213, 2.444561728;
MAISONS-ALFORT-STADE;METRO 8;119;"{""coordinates"": [2.434358038, 48.80910903], ""type"": ""Point""}";abri;28;true;2016;;NC;NC;RATP;70426;Maisons-Alfort - Stade;94046;Maisons-Alfort;2.434358038;48.80910903;48.80910903, 2.434358038;
MARNE-LA-VALLEE CHESSY;RER A;249;"{""coordinates"": [2.783693131, 48.87014107], ""type"": ""Point""}";abri;20;true;2019;;NC;NC;CA - Val d'Europe Agglomération;68385;Marne-la-Vallée Chessy;77111;Chessy;2.783693131;48.87014107;48.87014107, 2.783693131;
MEAUX;TRAIN P;79;"{""coordinates"": [2.8737, 48.9576], ""type"": ""Point""}";consigne;20;true;2018;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;68963;Meaux;77284;Meaux;2.8737;48.9576;48.9576, 2.8737;
MENNECY;RER D;1163;"{""coordinates"": [2.433498, 48.57077], ""type"": ""Point""}";abri;20;true;2024;;NC;NC;SNCF;59984;Mennecy;91386;Mennecy;2.433498;48.57077;48.57077, 2.433498;
MONTEREAU;TRAIN R;755;"{""coordinates"": [2.941821, 48.38034], ""type"": ""Point""}";abri;89;true;2023;;NC;NC;SNCF;61414;Montereau;77305;Montereau-Fault-Yonne;2.941821;48.38034;48.38034, 2.941821;
MONTIGNY-BEAUCHAMP;RER C,TRAIN H;26;"{""coordinates"": [2.198, 49.0071], ""type"": ""Point""}";consigne;40;true;2012;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;66335;Montigny - Beauchamp;95424;Montigny-lès-Cormeilles;2.198;49.0071;49.0071, 2.198;
MONTJEAN;TVM;219;"{""coordinates"": [2.326637, 48.754336], ""type"": ""Point""}";abri;12;true;2020;;NC;NC;Département - Val-de-Marne;99999030;MONTJEAN;94034;Fresnes;2.326637;48.754336;48.754336, 2.326637;
MORET-VENEUX-LES-SABLONS;TRAIN R;1359;"{""coordinates"": [2.798121, 48.378312], ""type"": ""Point""}";abri;20;true;2024;;NC;NC;SNCF;61410;Moret - Veneux-les-Sablons;77316;Moret-Loing-et-Orvanne;2.798121;48.378312;48.378312, 2.798121;
MORMANT;TRAIN P;1024;"{""coordinates"": [2.88861, 48.613726], ""type"": ""Point""}";abri;20;true;2020;;NC;NC;SNCF;62351;Mormant;77317;Mormant;2.88861;48.613726;48.613726, 2.88861;
NEMOURS-SAINT-PIERRE;TRAIN R;20;"{""coordinates"": [2.686399, 48.267414], ""type"": ""Point""}";abri;20;true;2022;;NC;NC;CC - Pays de Nemours;61218;Nemours Saint-Pierre;77431;Saint-Pierre-lès-Nemours;2.686399;48.267414;48.267414, 2.686399;
NEUILLY-PLAISANCE;RER A;692;"{""coordinates"": [2.51362448, 48.85380623], ""type"": ""Point""}";abri;102;true;2023;;NC;NC;RATP;73190;Neuilly-Plaisance;93049;Neuilly-Plaisance;2.51362448;48.85380623;48.85380623, 2.51362448;
NEUILLY-PLAISANCE;RER A;681;"{""coordinates"": [2.5145547, 48.85261262], ""type"": ""Point""}";abri;50;true;2023;;NC;NC;RATP;73190;Neuilly-Plaisance;93049;Neuilly-Plaisance;2.5145547;48.85261262;48.85261262, 2.5145547;
NEUILLY-PLAISANCE;RER A;589;"{""coordinates"": [2.513671, 48.853611], ""type"": ""Point""}";consigne;372;true;2022;30 €;0 €;https://ratp-parking-velos.iledefrance-mobilites.fr/;RATP;73190;Neuilly-Plaisance;93049;Neuilly-Plaisance;2.513671;48.853611;48.853611, 2.513671;
NOISIEL;RER A;167;"{""coordinates"": [2.615617013, 48.84338501], ""type"": ""Point""}";abri;20;true;2018;;NC;NC;CA - Paris Vallée de la Marne;68153;Noisiel;77337;Noisiel;2.615617013;48.84338501;48.84338501, 2.615617013;
NOISY-CHAMPS;RER A,METRO 15;174;"{""coordinates"": [2.582109028, 48.842838], ""type"": ""Point""}";abri;12;true;2018;;NC;NC;CA - Paris Vallée de la Marne;73163;Noisy - Champs;77083;Champs-sur-Marne;2.582109028;48.842838;48.842838, 2.582109028;
NOISY-LE-GRAND-MONT-D'EST;RER A;85;"{""coordinates"": [2.55139068, 48.84058141], ""type"": ""Point""}";abri;94;true;2023;;NC;NC;RATP;412697;Noisy-le-Grand - Mont d'Est;93051;Noisy-le-Grand;2.55139068;48.84058141;48.84058141, 2.55139068;
NOISY-LE-ROI;TRAM 13;551;"{""coordinates"": [2.062251, 48.841306], ""type"": ""Point""}";abri;20;true - non labellisé non financé;2022;;NC;NC;IDFM;64246;Noisy-le-Roi;78455;Noisy-le-Roi;2.062251;48.841306;48.841306, 2.062251;
PALAISEAU;RER B;699;"{""coordinates"": [2.24679, 48.71796], ""type"": ""Point""}";abri;8;true;2024;;NC;NC;RATP;63175;Palaiseau;91477;Palaiseau;2.24679;48.71796;48.71796, 2.24679;
PANTIN;RER E,TRAM 3B;234;"{""coordinates"": [2.401, 48.8976], ""type"": ""Point""}";consigne;56;true;2019;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;72421;Pantin;93055;Pantin;2.401;48.8976;48.8976, 2.401;
PANTIN;RER E,TRAM 3B;235;"{""coordinates"": [2.400361695, 48.89811229], ""type"": ""Point""}";abri;28;true;2019;;NC;NC;SNCF;72421;Pantin;93055;Pantin;2.400361695;48.89811229;48.89811229, 2.400361695;
PARIS AUSTERLITZ;RER C,METRO 5,METRO 10;1049;"{""coordinates"": [2.366784, 48.842078], ""type"": ""Point""}";abri;44;true;2024;;NC;NC;SNCF;71135;Gare d'Austerlitz;75113;Paris 13e Arrondissement;2.366784;48.842078;48.842078, 2.366784;
PARIS BERCY;;282;"{""coordinates"": [2.382544, 48.839396], ""type"": ""Point""}";abri;100;true;2024;;NC;NC;SNCF;71607;Bercy;75112;Paris 12e Arrondissement;2.382544;48.839396;48.839396, 2.382544;
PARIS GARE DU NORD;METRO 4,METRO 5,RER B,RER D,RER E,TRAIN H,TRAIN K;869;"{""coordinates"": [2.356328609, 48.88092202], ""type"": ""Point""}";abri;50;true;2024;;NC;NC;SNCF;71410;Gare du Nord;75118;Paris 18e Arrondissement;2.356328609;48.88092202;48.88092202, 2.356328609;
PONT DE LEVALLOIS - BECON;METRO 3;108;"{""coordinates"": [2.2801997, 48.8972491], ""type"": ""Point""}";abri;104;true;2023;;NC;NC;RATP;72057;Pont de Levallois - Bécon;92044;Levallois-Perret;2.2801997;48.8972491;48.8972491, 2.2801997;
SAINT-QUENTIN-EN-YVELINES;RER C,TRAIN N,TRAIN U;1299;"{""coordinates"": [2.045693958, 48.78623174], ""type"": ""Point""}";abri;12;true;2017;;NC;https://idf-mobilites.fr/sqy-parking-velos;IDFM;63812;Saint-Quentin en Yvelines - Montigny-le-Bretonneux;78423;Montigny-le-Bretonneux;2.045693958;48.78623174;48.78623174, 2.045693958;
PONTOISE;RER C,TRAIN H,TRAIN J;1126;"{""coordinates"": [2.094239858, 49.04730654], ""type"": ""Point""}";abri;40;true;2024;;NC;NC;SNCF;66816;Pontoise;95500;Pontoise;2.094239858;49.04730654;49.04730654, 2.094239858;
PROVINS;TRAIN P;1071;"{""coordinates"": [3.303298, 48.555563], ""type"": ""Point""}";abri;12;true;2023;;NC;NC;SNCF;62139;Provins;77379;Provins;3.303298;48.555563;48.555563, 3.303298;
PROVINS;TRAIN P;1073;"{""coordinates"": [3.30336, 48.555805], ""type"": ""Point""}";consigne;10;true;2023;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;62139;Provins;77379;Provins;3.30336;48.555805;48.555805, 3.30336;
REPUBLIQUE - MARX DORMOY;TRAM 4;438;"{""coordinates"": [2.522859, 48.906124], ""type"": ""Point""}";abri;6;true - non labellisé;2021;;NC;NC;IDFM;73354;République - Marx Dormoy;93046;Livry-Gargan;2.522859;48.906124;48.906124, 2.522859;
REPUBLIQUE - MARX DORMOY;TRAM 4;1014;"{""coordinates"": [2.523229, 48.905851], ""type"": ""Point""}";abri;12;true - non labellisé;2021;;NC;NC;IDFM;73354;République - Marx Dormoy;93046;Livry-Gargan;2.523229;48.905851;48.905851, 2.523229;
REPUBLIQUE - MARX DORMOY;TRAM 4;1015;"{""coordinates"": [2.523622, 48.905981], ""type"": ""Point""}";abri;12;true - non labellisé;2021;;NC;NC;IDFM;73354;République - Marx Dormoy;93046;Livry-Gargan;2.523622;48.905981;48.905981, 2.523622;
ROMAIN ROLLAND;TRAM 4;1005;"{""coordinates"": [2.54749, 48.904991], ""type"": ""Point""}";abri;24;true - non labellisé;2021;;NC;NC;IDFM;73350;Romain Rolland;93014;Clichy-sous-Bois;2.54749;48.904991;48.904991, 2.54749;
